Content_ID,Category,Content_Type,Reaction_Type,Sentiment,Reaction_Score,Date
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,super love,positive,75,2020-07-24
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,scared,negative,15,2021-03-02
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,indifferent,neutral,20,2020-12-16
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,super love,positive,75,2021-04-20
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,peeking,neutral,35,2020-08-25
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,scared,negative,15,2020-12-07
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,peeking,neutral,35,2020-12-14
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,indifferent,neutral,20,2020-08-16
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,worried,negative,12,2020-09-20
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,worried,negative,12,2020-09-14
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,cherish,positive,70,2020-09-20
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,interested,positive,30,2020-10-31
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,interested,positive,30,2021-03-14
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,heart,positive,60,2021-01-15
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,scared,negative,15,2020-10-26
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,interested,positive,30,2020-07-09
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,cherish,positive,70,2020-08-22
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,peeking,neutral,35,2020-09-10
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,dislike,negative,10,2020-08-07
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,want,positive,70,2021-01-12
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,indifferent,neutral,20,2021-06-03
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,disgust,negative,0,2020-07-21
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,scared,negative,15,2021-04-19
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,worried,negative,12,2020-07-12
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,dislike,negative,10,2021-05-30
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,intrigued,positive,45,2020-10-29
b56a9e24-d0f2-4599-b893-c2889a15e1d6,veganism,video,dislike,negative,10,2020-06-30
b5966298-63d8-403e-96ab-9a610eb9752d,soccer,GIF,like,positive,50,2020-11-19
b5966298-63d8-403e-96ab-9a610eb9752d,soccer,GIF,dislike,negative,10,2020-10-08
b5966298-63d8-403e-96ab-9a610eb9752d,soccer,GIF,love,positive,65,2020-07-11
b5966298-63d8-403e-96ab-9a610eb9752d,soccer,GIF,hate,negative,5,2021-01-14
b5966298-63d8-403e-96ab-9a610eb9752d,soccer,GIF,like,positive,50,2020-10-26
b5966298-63d8-403e-96ab-9a610eb9752d,soccer,GIF,love,positive,65,2021-05-29
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,want,positive,70,2021-01-19
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,love,positive,65,2021-02-02
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,want,positive,70,2020-09-22
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,indifferent,neutral,20,2020-10-23
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,intrigued,positive,45,2021-02-05
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,hate,negative,5,2021-04-25
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,adore,positive,72,2021-01-16
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,indifferent,neutral,20,2020-12-13
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,super love,positive,75,2020-11-01
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,intrigued,positive,45,2020-07-03
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,dislike,negative,10,2020-08-03
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,hate,negative,5,2021-06-14
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,want,positive,70,2020-07-05
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,adore,positive,72,2020-11-13
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,peeking,neutral,35,2021-01-06
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,want,positive,70,2020-07-13
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,heart,positive,60,2021-02-07
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,cherish,positive,70,2021-03-16
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,super love,positive,75,2021-02-03
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,interested,positive,30,2021-01-09
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,hate,negative,5,2021-03-05
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,want,positive,70,2021-04-11
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,like,positive,50,2020-08-20
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,interested,positive,30,2020-11-27
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,scared,negative,15,2020-11-06
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,scared,negative,15,2020-07-07
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,scared,negative,15,2021-01-05
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,interested,positive,30,2021-06-16
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,disgust,negative,0,2021-05-22
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,love,positive,65,2021-06-11
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,heart,positive,60,2020-12-08
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,adore,positive,72,2020-06-28
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,like,positive,50,2020-12-07
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,disgust,negative,0,2020-09-18
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,like,positive,50,2021-05-30
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,peeking,neutral,35,2020-11-21
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,adore,positive,72,2020-11-07
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,love,positive,65,2021-01-28
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,want,positive,70,2020-07-06
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,adore,positive,72,2020-12-15
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,adore,positive,72,2021-02-03
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,love,positive,65,2021-01-14
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,love,positive,65,2021-03-21
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,interested,positive,30,2021-02-16
b62831cc-7447-465b-9c58-1fc659b17310,animals,audio,dislike,negative,10,2021-05-18
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,love,positive,65,2021-01-24
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,want,positive,70,2021-02-26
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,cherish,positive,70,2020-10-02
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,heart,positive,60,2021-01-14
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,disgust,negative,0,2020-09-22
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,love,positive,65,2020-10-29
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,like,positive,50,2021-05-06
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,intrigued,positive,45,2021-03-11
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,interested,positive,30,2020-11-12
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,indifferent,neutral,20,2021-01-31
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,like,positive,50,2020-09-19
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,interested,positive,30,2020-09-04
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,disgust,negative,0,2020-07-06
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,heart,positive,60,2020-07-01
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,like,positive,50,2021-05-06
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,indifferent,neutral,20,2021-04-16
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,love,positive,65,2020-11-25
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,hate,negative,5,2020-09-28
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,dislike,negative,10,2020-07-13
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,peeking,neutral,35,2021-02-17
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,want,positive,70,2021-02-15
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,dislike,negative,10,2021-03-12
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,hate,negative,5,2020-10-26
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,heart,positive,60,2020-08-19
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,indifferent,neutral,20,2021-01-28
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,peeking,neutral,35,2020-09-10
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,peeking,neutral,35,2020-11-30
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,peeking,neutral,35,2021-01-11
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,want,positive,70,2021-04-06
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,peeking,neutral,35,2020-12-21
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,want,positive,70,2021-05-31
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,intrigued,positive,45,2020-10-19
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,indifferent,neutral,20,2021-05-24
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,love,positive,65,2021-04-27
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,love,positive,65,2020-10-10
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,interested,positive,30,2020-08-11
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,indifferent,neutral,20,2021-04-02
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,disgust,negative,0,2020-06-29
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,hate,negative,5,2020-09-09
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,hate,negative,5,2021-05-09
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,cherish,positive,70,2021-05-03
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,worried,negative,12,2020-11-21
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,love,positive,65,2020-09-03
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,heart,positive,60,2020-12-25
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,disgust,negative,0,2020-11-04
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,hate,negative,5,2020-09-01
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,cherish,positive,70,2021-03-13
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,love,positive,65,2020-09-12
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,indifferent,neutral,20,2020-08-29
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,adore,positive,72,2021-06-10
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,adore,positive,72,2020-09-22
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,interested,positive,30,2020-08-14
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,interested,positive,30,2021-04-12
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,adore,positive,72,2020-10-08
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,disgust,negative,0,2021-05-23
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,love,positive,65,2021-05-31
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,like,positive,50,2020-09-17
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,heart,positive,60,2021-05-25
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,disgust,negative,0,2020-06-20
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,want,positive,70,2021-04-08
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,intrigued,positive,45,2021-04-30
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,intrigued,positive,45,2020-09-09
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,like,positive,50,2021-05-11
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,love,positive,65,2020-07-23
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,cherish,positive,70,2021-06-11
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,super love,positive,75,2020-08-17
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,adore,positive,72,2021-05-02
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,scared,negative,15,2021-04-27
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,scared,negative,15,2021-01-01
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,hate,negative,5,2020-07-28
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,adore,positive,72,2021-05-31
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,like,positive,50,2021-02-12
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,peeking,neutral,35,2020-11-06
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,interested,positive,30,2021-02-16
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,disgust,negative,0,2020-07-20
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,dislike,negative,10,2020-10-24
b6c24086-becf-4615-801e-c3c298a8d4e2,travel,photo,hate,negative,5,2021-03-09
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,love,positive,65,2021-02-17
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,want,positive,70,2020-08-23
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,cherish,positive,70,2020-10-27
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,want,positive,70,2021-05-01
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,indifferent,neutral,20,2020-09-12
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,dislike,negative,10,2021-04-29
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,super love,positive,75,2020-12-13
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,dislike,negative,10,2021-03-23
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,interested,positive,30,2020-07-26
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,disgust,negative,0,2020-08-04
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,peeking,neutral,35,2021-03-14
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,dislike,negative,10,2021-04-26
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,dislike,negative,10,2020-11-27
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,worried,negative,12,2020-07-11
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,love,positive,65,2020-08-29
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,cherish,positive,70,2021-01-23
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,dislike,negative,10,2020-10-22
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,peeking,neutral,35,2021-02-09
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,cherish,positive,70,2021-02-23
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,interested,positive,30,2021-04-15
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,photo,heart,positive,60,2021-04-03
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,heart,positive,60,2021-04-01
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,hate,negative,5,2020-07-16
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,cherish,positive,70,2020-08-11
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,dislike,negative,10,2020-06-23
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,hate,negative,5,2021-05-22
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,indifferent,neutral,20,2020-07-20
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,intrigued,positive,45,2020-08-07
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,indifferent,neutral,20,2020-07-27
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,want,positive,70,2021-04-13
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,like,positive,50,2021-02-28
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,peeking,neutral,35,2020-08-19
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,scared,negative,15,2020-08-12
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,want,positive,70,2020-07-10
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,hate,negative,5,2020-07-18
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,want,positive,70,2021-04-01
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,want,positive,70,2020-12-06
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,dislike,negative,10,2021-04-10
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,worried,negative,12,2020-11-12
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,indifferent,neutral,20,2021-02-02
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,love,positive,65,2020-08-26
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,super love,positive,75,2021-04-15
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,dislike,negative,10,2021-01-06
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,want,positive,70,2021-02-03
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,want,positive,70,2020-10-19
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,cherish,positive,70,2021-05-31
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,cherish,positive,70,2021-03-03
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,heart,positive,60,2021-03-02
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,interested,positive,30,2020-10-27
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,heart,positive,60,2021-04-28
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,cherish,positive,70,2020-07-20
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,hate,negative,5,2021-02-24
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,love,positive,65,2020-09-11
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,want,positive,70,2021-04-09
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,indifferent,neutral,20,2021-01-23
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,like,positive,50,2020-11-26
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,peeking,neutral,35,2020-07-31
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,disgust,negative,0,2020-10-23
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,indifferent,neutral,20,2021-04-09
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,peeking,neutral,35,2020-11-21
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,cherish,positive,70,2020-07-31
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,intrigued,positive,45,2021-01-11
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,disgust,negative,0,2020-09-02
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,super love,positive,75,2020-09-30
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,intrigued,positive,45,2021-03-21
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,dislike,negative,10,2020-07-17
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,like,positive,50,2020-11-17
b70813e7-8acd-462a-9b13-6d1258030fed,animals,video,indifferent,neutral,20,2021-03-26
b70813e7-8acd-462a-9b13-6d1258030fed,animals,video,super love,positive,75,2021-01-11
b70813e7-8acd-462a-9b13-6d1258030fed,animals,video,peeking,neutral,35,2020-08-27
b70813e7-8acd-462a-9b13-6d1258030fed,animals,video,dislike,negative,10,2020-08-27
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,want,positive,70,2021-01-09
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,intrigued,positive,45,2020-12-09
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,scared,negative,15,2020-12-24
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,like,positive,50,2021-01-06
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,like,positive,50,2021-01-05
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,like,positive,50,2021-05-15
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,peeking,neutral,35,2020-06-27
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,indifferent,neutral,20,2021-04-23
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,interested,positive,30,2021-03-27
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,peeking,neutral,35,2020-07-13
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,like,positive,50,2020-09-11
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,want,positive,70,2020-09-28
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,like,positive,50,2021-01-30
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,super love,positive,75,2021-01-26
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,like,positive,50,2020-12-31
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,cherish,positive,70,2020-12-08
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,worried,negative,12,2021-02-15
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,love,positive,65,2020-12-26
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,hate,negative,5,2021-04-19
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,intrigued,positive,45,2020-07-30
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,cherish,positive,70,2020-09-19
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,dislike,negative,10,2020-10-21
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,dislike,negative,10,2021-04-21
b7983f99-c4c7-455b-a120-b144101449ad,dogs,audio,scared,negative,15,2020-12-07
b7a5e38b-b990-4b8e-aaac-6cc9ee77f3d9,cooking,video,peeking,neutral,35,2020-07-17
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,GIF,indifferent,neutral,20,2020-09-03
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,GIF,interested,positive,30,2020-08-10
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,GIF,love,positive,65,2020-11-04
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,GIF,love,positive,65,2021-05-16
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,GIF,indifferent,neutral,20,2020-06-28
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,GIF,indifferent,neutral,20,2020-10-13
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,GIF,interested,positive,30,2021-03-10
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,GIF,hate,negative,5,2021-05-21
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,GIF,dislike,negative,10,2020-11-21
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,worried,negative,12,2020-08-17
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,peeking,neutral,35,2020-07-09
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,want,positive,70,2020-12-05
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,super love,positive,75,2020-10-13
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,super love,positive,75,2020-06-30
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,dislike,negative,10,2020-09-21
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,worried,negative,12,2021-04-17
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,cherish,positive,70,2020-12-03
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,indifferent,neutral,20,2021-01-30
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,disgust,negative,0,2020-07-22
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,cherish,positive,70,2021-06-06
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,like,positive,50,2020-07-24
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,peeking,neutral,35,2020-08-05
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,disgust,negative,0,2021-04-05
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,indifferent,neutral,20,2020-07-29
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,indifferent,neutral,20,2021-05-13
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,heart,positive,60,2020-11-10
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,heart,positive,60,2021-05-17
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,adore,positive,72,2021-06-10
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,hate,negative,5,2021-05-01
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,love,positive,65,2021-01-11
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,cherish,positive,70,2020-11-18
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,adore,positive,72,2021-01-20
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,heart,positive,60,2020-10-12
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,dislike,negative,10,2021-01-22
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,want,positive,70,2021-03-21
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,heart,positive,60,2020-09-08
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,intrigued,positive,45,2020-12-07
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,interested,positive,30,2021-03-26
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,adore,positive,72,2021-05-01
b8368fca-8fe3-4768-beed-5056cff63c23,technology,audio,adore,positive,72,2020-09-28
b8368fca-8fe3-4768-beed-5056cff63c23,technology,audio,adore,positive,72,2020-12-17
b8368fca-8fe3-4768-beed-5056cff63c23,technology,audio,love,positive,65,2021-05-29
